epoch,step,loss_total,loss_cds,loss_org,loss_pa,val_loss,val_acc_cds,val_acc_org,val_acc_pa
1,270,4.137780666351318,3.859605550765991,1.4942299127578735,1.2875229120254517,,,,
1,275,4.118533134460449,3.80074405670166,1.889601707458496,1.2882890701293945,,,,
1,280,4.216350078582764,3.918602466583252,1.6160001754760742,1.361473560333252,,,,
1,285,4.310034275054932,3.9860777854919434,1.9519331455230713,1.2876297235488892,,,,
1,290,4.277468204498291,3.9544200897216797,1.701540470123291,1.528942346572876,,,,
1,295,4.363399505615234,4.0085883140563965,2.3747973442077637,1.1733167171478271,,,,
1,300,4.068840980529785,3.7417731285095215,1.9643874168395996,1.3062907457351685,,,,
1,305,4.356227874755859,3.991502046585083,2.067976713180542,1.5792800188064575,,,,
1,310,4.267143726348877,3.96208119392395,1.7980389595031738,1.2525842189788818,,,,
1,315,4.439382553100586,4.035062789916992,2.781733989715576,1.261462688446045,,,,
1,320,4.168330192565918,3.824589967727661,2.0890116691589355,1.3483915328979492,,,,
1,325,4.171756267547607,3.9105632305145264,1.0905600786209106,1.5213696956634521,,,,
1,330,4.215967655181885,3.8440678119659424,1.9508490562438965,1.7681504487991333,,,,
1,335,4.229306221008301,3.923553705215454,1.6505699157714844,1.4069534540176392,,,,
1,340,4.333699703216553,4.045254230499268,1.5949304103851318,1.2895234823226929,,,,
1,345,3.928697109222412,3.688551902770996,1.1673266887664795,1.2341254949569702,,,,
1,350,4.31280517578125,3.9261317253112793,2.467937469482422,1.398797869682312,,,,
1,355,4.195318222045898,3.8768815994262695,1.9034708738327026,1.2808959484100342,,,,
1,360,4.199224948883057,3.928290605545044,1.4113751649856567,1.2979713678359985,,,,
1,365,4.060596942901611,3.771357774734497,1.7502614259719849,1.1421293020248413,,,,
1,370,4.299699306488037,3.9899380207061768,2.0616250038146973,1.0359848737716675,,,,
1,375,4.328485488891602,4.00266695022583,2.2448387145996094,1.0133471488952637,,,,
1,380,4.218415260314941,3.927551746368408,1.5604448318481445,1.3481879234313965,,,,
1,385,4.289884567260742,4.038444519042969,1.3928959369659424,1.1215062141418457,,,,
1,390,4.26016902923584,4.01844596862793,1.2934420108795166,1.1237902641296387,,,,
1,395,4.342434883117676,4.076672077178955,1.5560593605041504,1.1015692949295044,,,,
1,400,4.17913293838501,3.8719236850738525,1.8936506509780884,1.1784425973892212,,,,
1,405,4.143030643463135,3.86191463470459,1.5086458921432495,1.3025132417678833,,,,
1,410,4.139326095581055,3.869725227355957,1.4517091512680054,1.2443009614944458,,,,
1,415,4.114194393157959,3.8524765968322754,1.1779824495315552,1.4391934871673584,,,,
1,420,4.0326690673828125,3.7124993801116943,2.1148056983947754,1.0868921279907227,,,,
1,425,4.072566986083984,3.815325975418091,1.268783688545227,1.3036296367645264,,,,
1,430,4.400643825531006,4.02280855178833,2.3247792720794678,1.4535735845565796,,,,
1,435,4.06073522567749,3.825181245803833,1.2960524559020996,1.0594888925552368,,,,
1,440,4.1683526039123535,3.9395813941955566,1.1646126508712769,1.123098611831665,,,,
1,445,4.266045570373535,3.8663136959075928,2.459679365158081,1.53763747215271,,,,
1,450,4.275231838226318,3.979649066925049,1.7241065502166748,1.2317235469818115,,,,
1,455,4.33532190322876,4.000621795654297,1.9268786907196045,1.4201197624206543,,,,
1,460,4.2334184646606445,3.9522972106933594,1.4535318613052368,1.3576793670654297,,,,
1,465,4.1115593910217285,3.8486907482147217,1.2732815742492676,1.3554061651229858,,,,
1,470,4.265032768249512,3.97758412361145,1.8186064958572388,1.0558780431747437,,,,
1,475,4.149171352386475,3.7953484058380127,2.134153127670288,1.4040765762329102,,,,
1,480,4.258518695831299,3.9484682083129883,1.7421060800552368,1.3583976030349731,,,,
1,485,4.172667026519775,3.931527614593506,1.0974727869033813,1.3139183521270752,,,,
1,490,4.14008903503418,3.798792839050293,1.8291386365890503,1.5838251113891602,,,,
1,495,4.138796329498291,3.8073813915252686,2.100567102432251,1.2135860919952393,,,,
1,500,4.1305928230285645,3.7931365966796875,2.1596293449401855,1.21493399143219,,,,
1,505,4.079418659210205,3.8576788902282715,0.9065071940422058,1.3108892440795898,,,,
1,510,4.227752685546875,3.968264579772949,1.1656655073165894,1.4292142391204834,,,,
1,515,4.203907012939453,3.9327480792999268,1.4246686697006226,1.286921501159668,,,,
1,520,4.312779426574707,4.0282883644104,1.448868989944458,1.3960421085357666,,,,
1,525,4.243987560272217,3.9237208366394043,1.9010610580444336,1.3016058206558228,,,,
1,530,3.9957876205444336,3.7568864822387695,1.4730702638626099,0.9159432649612427,,,,
1,535,4.093704700469971,3.8464295864105225,1.2458566427230835,1.226897120475769,,,,
1,540,4.235037326812744,3.8945369720458984,1.8483763933181763,1.5566256046295166,,,,
1,545,4.0635085105896,3.7795588970184326,1.7306890487670898,1.1088076829910278,,,,
1,550,4.121796131134033,3.798403024673462,1.8433438539505005,1.3905868530273438,,,,
1,555,4.233807563781738,3.9482924938201904,1.4122802019119263,1.442872166633606,,,,
1,560,4.018521785736084,3.756214141845703,1.3918118476867676,1.2312647104263306,,,,
1,565,4.04656982421875,3.7928225994110107,1.4833694696426392,1.0541019439697266,,,,
1,570,4.070626258850098,3.7809319496154785,1.4500312805175781,1.4469114542007446,,,,
1,575,3.9608383178710938,3.722090482711792,1.3439433574676514,1.043533444404602,,,,
1,580,4.101579189300537,3.847456693649292,1.1536566019058228,1.3875658512115479,,,,
1,585,4.199358940124512,3.867241621017456,1.8798569440841675,1.441316843032837,,,,
1,590,4.099196910858154,3.8473892211914062,0.8774303197860718,1.6406452655792236,,,,
1,595,3.9414796829223633,3.7691049575805664,0.8070781826972961,0.9166688919067383,,,,
1,600,4.151128768920898,3.8396806716918945,1.8831305503845215,1.2313499450683594,,,,
1,605,4.009267807006836,3.754488945007324,1.295448899269104,1.25234055519104,,,,
1,610,4.043789386749268,3.807215690612793,1.096168875694275,1.2695666551589966,,,,
1,615,4.179033279418945,3.8421761989593506,1.9599605798721313,1.4086096286773682,,,,
1,620,4.173723220825195,3.916287660598755,1.0800576210021973,1.4942998886108398,,,,
1,625,4.230690002441406,3.93135929107666,1.7263004779815674,1.2670083045959473,,,,
1,630,4.153005123138428,3.8452742099761963,1.7203140258789062,1.3569979667663574,,,,
1,635,4.041591644287109,3.770995616912842,1.2909669876098633,1.4149905443191528,,,,
1,640,4.143847465515137,3.8931989669799805,1.2431480884552002,1.2633347511291504,,,,
1,645,4.080504417419434,3.7852020263671875,1.2482268810272217,1.7047959566116333,,,,
1,650,4.239070415496826,3.9367964267730713,1.8250223398208618,1.1977217197418213,,,,
1,655,4.113589763641357,3.8949553966522217,1.0065137147903442,1.1798317432403564,,,,
1,660,3.9524478912353516,3.6985204219818115,1.3609576225280762,1.1783182621002197,,,,
1,665,4.255500793457031,3.943876028060913,2.036806344985962,1.0794402360916138,,,,
1,670,4.083794116973877,3.84554386138916,1.0189707279205322,1.363534688949585,,,,
1,675,4.224750518798828,3.9232916831970215,1.6674405336380005,1.3471438884735107,,,,
1,680,4.108687400817871,3.871232509613037,1.1371395587921143,1.2374070882797241,,,,
1,685,4.152837753295898,3.8818564414978027,1.574575424194336,1.1352391242980957,,,,
1,690,4.0978193283081055,3.819944143295288,1.4701893329620361,1.3085606098175049,,,,
1,695,4.099987506866455,3.8777408599853516,1.0819216966629028,1.140546441078186,,,,
1,700,4.323000907897949,3.97804594039917,2.2463667392730713,1.203183889389038,,,,
1,705,4.133610248565674,3.8025028705596924,2.0425281524658203,1.2685434818267822,,,,
1,710,4.17833137512207,3.9150900840759277,1.1561731100082397,1.4762415885925293,,,,
1,715,4.117822647094727,3.8626585006713867,1.2907215356826782,1.2609189748764038,,,,
1,720,4.116936206817627,3.8515713214874268,1.503491759300232,1.1501541137695312,,,,
1,725,4.0487961769104,3.859884262084961,0.8140649795532227,1.0750536918640137,,,,
1,730,4.148975372314453,3.878262519836426,1.0417077541351318,1.6654226779937744,,,,
1,735,4.018800258636475,3.79146671295166,0.9217095971107483,1.3516275882720947,,,,
1,740,4.055588245391846,3.788020610809326,1.28690505027771,1.3887728452682495,,,,
1,745,4.195489406585693,3.8641016483306885,1.4841591119766235,1.829721450805664,,,,
1,750,4.187346935272217,3.9042043685913086,1.3230153322219849,1.5084125995635986,,,,
1,755,4.4452691078186035,4.001476764678955,2.6856369972229004,1.7522836923599243,,,,
1,760,4.1923346519470215,3.910879611968994,1.59328031539917,1.2212693691253662,,,,
1,765,3.937305212020874,3.663506269454956,1.3592861890792847,1.3787025213241577,,,,
1,770,4.195904731750488,3.947578191757202,1.0467017889022827,1.436563491821289,,,,
1,775,4.2325286865234375,3.945465326309204,1.5759814977645874,1.2946498394012451,,,,
1,780,4.197731018066406,3.9290404319763184,1.614242434501648,1.072665810585022,,,,
1,785,4.115645408630371,3.814253807067871,1.727003574371338,1.2869136333465576,,,,
1,790,4.145445346832275,3.824739456176758,1.7573679685592651,1.4496883153915405,,,,
1,795,4.236469268798828,3.991304397583008,1.1025303602218628,1.3491203784942627,,,,
1,800,4.168741226196289,3.8790671825408936,1.5988367795944214,1.297900676727295,,,,
1,805,4.063129901885986,3.7048346996307373,2.1501879692077637,1.432766318321228,,,,
1,810,4.039638519287109,3.8025336265563965,1.0920195579528809,1.2790286540985107,,,,
1,815,4.017889499664307,3.809807538986206,0.6648464202880859,1.4159713983535767,,,,
1,820,3.925091028213501,3.66963529586792,1.366450309753418,1.1881064176559448,,,,
1,825,4.06501579284668,3.8082873821258545,1.1858949661254883,1.3813921213150024,,,,
1,830,3.8967552185058594,3.515753984451294,2.546917200088501,1.263094425201416,,,,
1,835,3.957418203353882,3.759521007537842,0.9117926359176636,1.0671775341033936,,,,
1,840,4.094242095947266,3.79347562789917,1.4686915874481201,1.5389732122421265,,,,
1,845,3.9787378311157227,3.7735302448272705,0.9674920439720154,1.0845816135406494,,,,
1,850,4.180647373199463,3.7870423793792725,2.357771158218384,1.5782763957977295,,,,
1,855,3.970489025115967,3.729754686355591,1.094563603401184,1.3127797842025757,,,,
1,860,3.9915008544921875,3.733433723449707,1.437480092048645,1.1431901454925537,,,,
1,865,4.058117866516113,3.8083889484405518,1.365801215171814,1.1314846277236938,,,,
1,870,4.232252597808838,3.9279701709747314,1.9060691595077515,1.1367566585540771,,,,
1,875,4.0634307861328125,3.817713975906372,1.4786012172698975,0.9785699248313904,,,,
1,880,4.22491455078125,3.898808717727661,1.9718818664550781,1.2891753911972046,,,,
1,885,4.037056922912598,3.7706308364868164,1.3387306928634644,1.325533390045166,,,,
1,890,3.883361339569092,3.6920037269592285,0.7314051389694214,1.1821693181991577,,,,
1,895,4.095704555511475,3.865899085998535,1.043479561805725,1.2545762062072754,,,,
1,900,4.256662845611572,3.9387197494506836,1.9025452136993408,1.2768851518630981,,,,
1,905,4.282471656799316,3.9245500564575195,1.8028790950775146,1.7763375043869019,,,,
1,910,4.181441307067871,3.8993496894836426,1.6359360218048096,1.1849807500839233,,,,
1,915,4.1292595863342285,3.8594415187835693,1.377956748008728,1.320224642753601,,,,
1,920,4.20664644241333,3.8727102279663086,2.0533509254455566,1.2860124111175537,,,,
1,925,4.080859661102295,3.731827735900879,2.0390617847442627,1.4512609243392944,,,,
1,930,4.083223342895508,3.84820294380188,1.0328595638275146,1.3173425197601318,,,,
1,935,4.134095668792725,3.8387482166290283,1.2391554117202759,1.714320421218872,,,,
1,940,4.217690944671631,3.9493634700775146,1.229366660118103,1.4539083242416382,,,,
1,945,4.042150974273682,3.83972430229187,0.7808947563171387,1.2433727979660034,,,,
1,950,4.1018242835998535,3.871955394744873,1.1609841585159302,1.1377041339874268,,,,
1,955,4.04516077041626,3.8466901779174805,0.9929702877998352,0.9917342066764832,,,,
1,960,3.9713449478149414,3.74566388130188,0.924210786819458,1.3325998783111572,,,,
1,965,3.893099308013916,3.7031495571136475,0.6759161353111267,1.2235808372497559,,,,
1,970,4.090464115142822,3.834681510925293,1.1730149984359741,1.3848129510879517,,,,
1,975,4.228567123413086,3.8978111743927,1.9332014322280884,1.374361515045166,,,,
1,980,4.048954010009766,3.7998337745666504,0.9923012256622314,1.4989042282104492,,,,
1,985,4.042538166046143,3.8047637939453125,0.781761884689331,1.5959833860397339,,,,
1,990,3.9096665382385254,3.6661601066589355,0.7622228264808655,1.6728432178497314,,,,
1,995,4.017882823944092,3.746617317199707,1.3547887802124023,1.3578630685806274,,,,
1,1000,3.927589178085327,3.672023057937622,1.0001540184020996,1.5555076599121094,,,,
1,1005,4.268857955932617,3.919567584991455,2.074040412902832,1.4188640117645264,,,,
1,1010,4.198840141296387,3.9599788188934326,1.0331134796142578,1.355498194694519,,,,
1,1015,4.130640029907227,3.791308641433716,1.4741096496582031,1.919206142425537,,,,
1,1020,4.114438056945801,3.8301024436950684,1.2990360260009766,1.5443198680877686,,,,
1,1025,4.133336544036865,3.781365156173706,1.9669334888458252,1.5527777671813965,,,,
1,1030,4.128958702087402,3.882858991622925,1.1308622360229492,1.3301336765289307,,,,
1,1035,4.071722507476807,3.821936845779419,1.2874804735183716,1.2103767395019531,,,,
1,1040,4.061367034912109,3.738110065460205,1.8361996412277222,1.396368145942688,,,,
1,1045,4.08679723739624,3.8043065071105957,1.8346998691558838,0.9902085661888123,,,,
1,1050,4.120779037475586,3.81935977935791,1.7718827724456787,1.2423063516616821,,,,
1,1055,3.8999569416046143,3.7134904861450195,0.7528963088989258,1.111768364906311,,,,
1,1060,4.060242652893066,3.852708578109741,1.126495361328125,0.9488486647605896,,,,
1,1065,4.049980640411377,3.8267531394958496,1.185597538948059,1.046675682067871,,,,
1,1070,4.084528923034668,3.7267937660217285,2.2454237937927246,1.3319263458251953,,,,
1,1075,4.077064037322998,3.830864429473877,1.4241385459899902,1.037858247756958,,,,
1,1080,4.015962600708008,3.7758853435516357,1.3075796365737915,1.0931918621063232,,,,
1,1085,4.131231307983398,3.87379789352417,1.5236468315124512,1.0506857633590698,,,,
1,1090,4.060522556304932,3.8027660846710205,1.4103630781173706,1.1671998500823975,,,,
1,1095,4.034356594085693,3.819729804992676,0.8966655135154724,1.2496000528335571,,,,
1,1100,3.8390045166015625,3.624098539352417,1.019875168800354,1.1291849613189697,,,,
1,1105,4.3167524337768555,3.9694793224334717,2.0112977027893066,1.4614355564117432,,,,
1,1110,4.082335472106934,3.8427376747131348,1.077575445175171,1.3184022903442383,,,,
1,1115,4.02174186706543,3.8090295791625977,0.9638455510139465,1.1632776260375977,,,,
1,1120,4.197909355163574,3.9528515338897705,1.0750371217727661,1.3755395412445068,,,,
1,1125,4.114352226257324,3.86757230758667,1.3519786596298218,1.1158225536346436,,,,
1,1130,4.055260181427002,3.807969570159912,1.4057269096374512,1.06717848777771,,,,
1,1135,3.807241201400757,3.6427958011627197,0.7351438999176025,0.9093101620674133,,,,
1,1140,4.063775539398193,3.8676400184631348,1.0375155210494995,0.9238389730453491,,,,
1,1145,4.132328033447266,3.8473713397979736,1.106143593788147,1.7434241771697998,,,,
1,1150,4.113108158111572,3.9081473350524902,1.0193946361541748,1.030211091041565,,,,
1,1155,4.284936904907227,3.9516117572784424,1.586653709411621,1.7465991973876953,,,,
1,1160,4.090943336486816,3.7987301349639893,1.551969051361084,1.3701637983322144,,,,
1,1165,4.1343302726745605,3.8547418117523193,1.5643807649612427,1.2315022945404053,,,,
1,1170,3.955528736114502,3.6917214393615723,1.3480498790740967,1.290023922920227,,,,
1,1175,4.222291946411133,3.9063832759857178,1.6108664274215698,1.548218846321106,,,,
1,1180,3.990959644317627,3.766934633255005,1.217246174812317,1.0230039358139038,,,,
1,1185,4.257128715515137,3.9133033752441406,2.1776328086853027,1.2606210708618164,,,,
1,1190,4.130202770233154,3.8637893199920654,1.1603362560272217,1.5037972927093506,,,,
1,1195,4.178874969482422,3.873086929321289,1.8188852071762085,1.2389932870864868,,,,
1,1200,4.158228874206543,3.904045820236206,1.4573686122894287,1.0844626426696777,,,,
1,1205,4.121738433837891,3.8358616828918457,1.4634044170379639,1.3953646421432495,,,,
1,1210,4.201218128204346,3.941967010498047,1.2097991704940796,1.382715106010437,,,,
1,1215,4.007266521453857,3.829113006591797,0.5469846725463867,1.2345491647720337,,,,
1,1220,4.0604352951049805,3.817201614379883,1.2199972867965698,1.2123397588729858,,,,
1,1225,4.092413902282715,3.815810441970825,1.5520992279052734,1.2139339447021484,,,,
1,1230,4.099328994750977,3.7321572303771973,2.136753559112549,1.5349664688110352,,,,
1,1235,4.073575973510742,3.8451485633850098,1.2136812210083008,1.0705941915512085,,,,
1,1240,4.1504998207092285,3.9080827236175537,1.1653376817703247,1.2588300704956055,,,,
1,1245,3.7808408737182617,3.530620813369751,0.7967767119407654,1.705425500869751,,,,
1,1250,3.987154483795166,3.778698205947876,1.0137202739715576,1.070842981338501,,,,
1,1255,4.14085578918457,3.915605068206787,0.9129606485366821,1.3395439386367798,,,,
1,1260,4.09930419921875,3.8713951110839844,1.231629729270935,1.0474605560302734,,,,
1,1265,4.125246524810791,3.853973865509033,1.2410318851470947,1.4716964960098267,,,,
1,1270,3.9953746795654297,3.7407755851745605,1.18201744556427,1.3639734983444214,,,,
1,1275,4.009320259094238,3.792940139770508,0.8185279369354248,1.3452705144882202,,,,
1,1280,4.081871509552002,3.8159422874450684,1.1790895462036133,1.4802043437957764,,,,
1,1285,4.164343357086182,3.8552820682525635,1.9148361682891846,1.1757748126983643,,,,
1,1290,3.8873682022094727,3.646094799041748,1.358039140701294,1.0546953678131104,,,,
1,1295,4.237870693206787,3.9046459197998047,2.1773858070373535,1.1548632383346558,,,,
1,1300,4.075779914855957,3.737894058227539,1.8666696548461914,1.512189507484436,,,,
1,1305,4.164311408996582,3.865199327468872,1.7392871379852295,1.2518353462219238,,,,
1,1310,4.157612323760986,3.8766469955444336,1.8510093688964844,0.9586427211761475,,,,
1,1315,3.9541287422180176,3.733827590942383,1.0820003747940063,1.1210119724273682,,,,
2,1320,4.076210021972656,3.821115016937256,1.446253776550293,1.1046972274780273,,,,
2,1325,4.068591117858887,3.8502845764160156,1.0343434810638428,1.14872407913208,,,,
2,1330,4.009627819061279,3.7545087337493896,1.5221434831619263,1.029047966003418,,,,
2,1335,4.125804901123047,3.820906400680542,1.8197938203811646,1.2291889190673828,,,,
2,1340,4.125927448272705,3.8815009593963623,1.1809070110321045,1.263358473777771,,,,
2,1345,4.085148811340332,3.828442335128784,1.1809555292129517,1.3861072063446045,,,,
2,1350,3.9801039695739746,3.689239025115967,1.3927028179168701,1.5159457921981812,,,,
2,1355,4.071094036102295,3.8140053749084473,1.2447179555892944,1.3261688947677612,,,,
2,1360,3.985684633255005,3.7144975662231445,1.38301682472229,1.3288547992706299,,,,
2,1365,4.163314342498779,3.9021894931793213,1.2854156494140625,1.3258334398269653,,,,
2,1370,4.168988227844238,3.864438772201538,1.577393889427185,1.4681028127670288,,,,
2,1375,4.1422929763793945,3.835512638092041,1.5558669567108154,1.5119342803955078,,,,
2,1380,4.118790626525879,3.8487141132354736,1.6267558336257935,1.0740103721618652,,,,
2,1385,4.2358551025390625,3.969697952270508,1.3158929347991943,1.3456759452819824,,,,
2,1390,4.168213367462158,3.850767135620117,1.4377890825271606,1.7366725206375122,,,,
2,1395,4.050212383270264,3.825690269470215,1.3232046365737915,0.9220151901245117,,,,
2,1400,4.2856621742248535,3.9447407722473145,2.103959321975708,1.3052550554275513,,,,
2,1405,4.050453186035156,3.836714267730713,0.855887234210968,1.2815008163452148,,,,
2,1410,4.020161151885986,3.7973806858062744,0.8824132084846497,1.3453896045684814,,,,
2,1415,4.240415573120117,3.8849308490753174,2.275038242340088,1.2798056602478027,,,,
2,1420,4.092362403869629,3.8601019382476807,1.020830750465393,1.3017752170562744,,,,
2,1425,3.9772696495056152,3.698612689971924,1.5393174886703491,1.2472515106201172,,,,
2,1430,4.010083198547363,3.7888376712799072,0.9992380142211914,1.2132164239883423,,,,
2,1435,4.034494876861572,3.8153364658355713,0.556535542011261,1.6350500583648682,,,,
2,1440,4.252025127410889,3.8533120155334473,2.2495388984680176,1.7375903129577637,,,,
2,1445,4.121216773986816,3.8747661113739014,1.2627540826797485,1.2017529010772705,,,,
2,1450,4.082635879516602,3.86948561668396,0.8701803088188171,1.261322021484375,,,,
2,1455,4.092901229858398,3.812296152114868,1.165181040763855,1.6408711671829224,,,,
2,1460,4.09701681137085,3.8537230491638184,1.007239580154419,1.4256958961486816,,,,
2,1465,4.092655181884766,3.8578546047210693,1.3850115537643433,0.9629950523376465,,,,
2,1470,3.8702874183654785,3.649135112762451,0.6121246218681335,1.599396824836731,,,,
2,1475,3.9925925731658936,3.7736902236938477,1.117732048034668,1.0712902545928955,,,,
2,1480,4.14991569519043,3.907891035079956,1.3105264902114868,1.1097207069396973,,,,
2,1485,4.030924320220947,3.818857192993164,0.643517792224884,1.4771512746810913,,,,
2,1490,3.897569417953491,3.6437935829162598,1.2006770372390747,1.3370815515518188,,,,
2,1495,4.021097183227539,3.765195369720459,0.8882574439048767,1.6707626581192017,,,,
2,1500,4.0042643547058105,3.745006561279297,1.3788632154464722,1.2137128114700317,,,,
2,1505,4.0980095863342285,3.793471574783325,1.6692973375320435,1.3760831356048584,,,,
2,1510,4.165233612060547,3.8815219402313232,0.8371301293373108,1.9999867677688599,,,,
2,1515,4.214048862457275,3.915947437286377,1.35026216506958,1.6307508945465088,,,,
2,1520,3.9825150966644287,3.6704392433166504,1.8230146169662476,1.297743320465088,,,,
2,1525,4.063342571258545,3.8389854431152344,0.9709804058074951,1.272592306137085,,,,
2,1530,4.187381744384766,3.9565887451171875,1.2308303117752075,1.0771002769470215,,,,
2,1535,4.087677955627441,3.7718844413757324,1.7864857912063599,1.3714503049850464,,,,
2,1540,4.149220943450928,3.8907294273376465,1.4044649600982666,1.1804479360580444,,,,
2,1545,3.9637198448181152,3.678962230682373,0.8997074961662292,1.9478676319122314,,,,
2,1550,4.125199317932129,3.8606138229370117,1.1978381872177124,1.4480156898498535,,,,
2,1555,4.1005401611328125,3.8741049766540527,0.8338642120361328,1.4304876327514648,,,,
2,1560,3.991631031036377,3.7531986236572266,1.1343663930892944,1.2499580383300781,,,,
2,1565,4.174419403076172,3.9117050170898438,1.3895162343978882,1.237623929977417,,,,
2,1570,3.9745304584503174,3.7928307056427,0.5560503005981445,1.2609491348266602,,,,
2,1575,3.9179086685180664,3.707557439804077,1.1033698320388794,1.00014328956604,,,,
2,1580,4.31982421875,3.9903500080108643,1.7376593351364136,1.5570825338363647,,,,
2,1585,4.176957607269287,3.873141288757324,1.971621036529541,1.0665433406829834,,,,
2,1590,3.9492738246917725,3.651188611984253,1.724574089050293,1.2562774419784546,,,,
2,1595,3.931972026824951,3.7062201499938965,0.8728389739990234,1.3846805095672607,,,,
2,1600,4.062349796295166,3.7602314949035645,1.7717626094818115,1.2494205236434937,,,,
2,1605,3.9258155822753906,3.7108981609344482,1.1724989414215088,0.9766753911972046,,,,
2,1610,3.973627805709839,3.701099157333374,1.384264349937439,1.34102201461792,,,,
2,1615,4.1506805419921875,3.826749324798584,1.708730697631836,1.530578374862671,,,,
2,1620,4.122586727142334,3.7677083015441895,2.249094009399414,1.2996925115585327,,,,
2,1625,4.202969074249268,3.896831512451172,1.7381970882415771,1.3231782913208008,,,,
2,1630,4.194080829620361,3.9387149810791016,1.2211138010025024,1.3325434923171997,,,,
